dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/4.mp4,./datasets/MDMER/MDMER_physio/EEG/5_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 6, 9]",False,False,640/480,30,29.0,8700,18,True,5,66,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/5.mp4,./datasets/MDMER/MDMER_physio/EEG/5_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[9, 9, 8]",False,False,640/480,30,30.0,9000,18,True,5,67,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/6.mp4,./datasets/MDMER/MDMER_physio/EEG/5_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 8]",False,False,640/480,30,30.0,9000,18,True,5,68,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/7.mp4,./datasets/MDMER/MDMER_physio/EEG/5_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 9]",False,False,640/480,30,28.0,8400,18,True,5,69,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/8.mp4,./datasets/MDMER/MDMER_physio/EEG/5_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 8]",False,False,640/480,30,22.0,6600,18,True,5,70,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/9.mp4,./datasets/MDMER/MDMER_physio/EEG/5_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 7]",False,False,640/480,30,23.0,6900,18,True,5,71,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/10.mp4,./datasets/MDMER/MDMER_physio/EEG/5_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 6]",False,False,640/480,30,30.0,9000,18,True,5,72,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/11.mp4,./datasets/MDMER/MDMER_physio/EEG/5_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,31.0,9300,18,True,5,73,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/12.mp4,./datasets/MDMER/MDMER_physio/EEG/5_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,24.0,7200,18,True,5,74,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/13.mp4,./datasets/MDMER/MDMER_physio/EEG/5_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 2, 5]",False,False,640/480,30,28.0,8400,18,True,5,75,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/14.mp4,./datasets/MDMER/MDMER_physio/EEG/5_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,29.0,8700,18,True,5,76,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/15.mp4,./datasets/MDMER/MDMER_physio/EEG/5_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 7]",False,False,640/480,30,27.0,8100,18,True,5,77,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/16.mp4,./datasets/MDMER/MDMER_physio/EEG/5_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 5, 8]",False,False,640/480,30,29.0,8700,18,True,5,78,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/17.mp4,./datasets/MDMER/MDMER_physio/EEG/5_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 2, 9]",False,False,640/480,30,29.0,8700,18,True,5,79,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/18.mp4,./datasets/MDMER/MDMER_physio/EEG/5_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 8]",False,False,640/480,30,28.0,8400,18,True,5,80,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/19.mp4,./datasets/MDMER/MDMER_physio/EEG/5_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,30.0,9000,18,True,5,81,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/20.mp4,./datasets/MDMER/MDMER_physio/EEG/5_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 7]",False,False,640/480,30,32.0,9600,18,True,5,82,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/21.mp4,./datasets/MDMER/MDMER_physio/EEG/5_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 7]",False,False,640/480,30,27.0,8100,18,True,5,83,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/22.mp4,./datasets/MDMER/MDMER_physio/EEG/5_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 7]",False,False,640/480,30,32.0,9600,18,True,5,84,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/23.mp4,./datasets/MDMER/MDMER_physio/EEG/5_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,24.0,7200,18,True,5,85,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/24.mp4,./datasets/MDMER/MDMER_physio/EEG/5_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,26.0,7800,18,True,5,86,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/25.mp4,./datasets/MDMER/MDMER_physio/EEG/5_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 7]",False,False,640/480,30,23.0,6900,18,True,5,87,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/26.mp4,./datasets/MDMER/MDMER_physio/EEG/5_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 6]",False,False,640/480,30,30.0,9000,18,True,5,88,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/27.mp4,./datasets/MDMER/MDMER_physio/EEG/5_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 7]",False,False,640/480,30,24.0,7200,18,True,5,89,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/28.mp4,./datasets/MDMER/MDMER_physio/EEG/5_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 6]",False,False,640/480,30,25.0,7500,18,True,5,90,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/29.mp4,./datasets/MDMER/MDMER_physio/EEG/5_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 7]",False,False,640/480,30,24.0,7200,18,True,5,91,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/30.mp4,./datasets/MDMER/MDMER_physio/EEG/5_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,21.0,6300,18,True,5,92,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/5/31.mp4,./datasets/MDMER/MDMER_physio/EEG/5_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/5_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/5_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,29.0,8700,18,True,5,93,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/0.mp4,./datasets/MDMER/MDMER_physio/EEG/6_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 6, 4]",False,False,640/480,30,21.0,6300,18,True,6,94,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/1.mp4,./datasets/MDMER/MDMER_physio/EEG/6_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 6, 5]",False,False,640/480,30,30.0,9000,18,True,6,95,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/2.mp4,./datasets/MDMER/MDMER_physio/EEG/6_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 6, 4]",False,False,640/480,30,30.0,9000,18,True,6,96,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/3.mp4,./datasets/MDMER/MDMER_physio/EEG/6_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 7, 4]",False,False,640/480,30,30.0,9000,18,True,6,97,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/4.mp4,./datasets/MDMER/MDMER_physio/EEG/6_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 3]",False,False,640/480,30,29.0,8700,18,True,6,98,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/5.mp4,./datasets/MDMER/MDMER_physio/EEG/6_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 6, 4]",False,False,640/480,30,30.0,9000,18,True,6,99,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/6.mp4,./datasets/MDMER/MDMER_physio/EEG/6_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 4]",False,False,640/480,30,30.0,9000,18,True,6,100,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/7.mp4,./datasets/MDMER/MDMER_physio/EEG/6_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 7, 4]",False,False,640/480,30,28.0,8400,18,True,6,101,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/8.mp4,./datasets/MDMER/MDMER_physio/EEG/6_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 3, 5]",False,False,640/480,30,22.0,6600,18,True,6,102,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/9.mp4,./datasets/MDMER/MDMER_physio/EEG/6_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 3, 6]",False,False,640/480,30,23.0,6900,18,True,6,103,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/10.mp4,./datasets/MDMER/MDMER_physio/EEG/6_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 3]",False,False,640/480,30,30.0,9000,18,True,6,104,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/11.mp4,./datasets/MDMER/MDMER_physio/EEG/6_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 4]",False,False,640/480,30,31.0,9300,18,True,6,105,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/12.mp4,./datasets/MDMER/MDMER_physio/EEG/6_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 2, 3]",False,False,640/480,30,24.0,7200,18,True,6,106,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/13.mp4,./datasets/MDMER/MDMER_physio/EEG/6_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 1, 2]",False,False,640/480,30,28.0,8400,18,True,6,107,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/14.mp4,./datasets/MDMER/MDMER_physio/EEG/6_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 2]",False,False,640/480,30,29.0,8700,18,True,6,108,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/15.mp4,./datasets/MDMER/MDMER_physio/EEG/6_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 1, 1]",False,False,640/480,30,27.0,8100,18,True,6,109,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/16.mp4,./datasets/MDMER/MDMER_physio/EEG/6_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 2, 4]",False,False,640/480,30,29.0,8700,18,True,6,110,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/17.mp4,./datasets/MDMER/MDMER_physio/EEG/6_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 4, 7]",False,False,640/480,30,29.0,8700,18,True,6,111,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/18.mp4,./datasets/MDMER/MDMER_physio/EEG/6_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 5]",False,False,640/480,30,28.0,8400,18,True,6,112,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/19.mp4,./datasets/MDMER/MDMER_physio/EEG/6_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 2, 6]",False,False,640/480,30,30.0,9000,18,True,6,113,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/20.mp4,./datasets/MDMER/MDMER_physio/EEG/6_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 4]",False,False,640/480,30,32.0,9600,18,True,6,114,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/21.mp4,./datasets/MDMER/MDMER_physio/EEG/6_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 3, 4]",False,False,640/480,30,26.0,7800,18,True,6,115,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/22.mp4,./datasets/MDMER/MDMER_physio/EEG/6_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 4, 4]",False,False,640/480,30,32.0,9600,18,True,6,116,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/23.mp4,./datasets/MDMER/MDMER_physio/EEG/6_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 5]",False,False,640/480,30,24.0,7200,18,True,6,117,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/24.mp4,./datasets/MDMER/MDMER_physio/EEG/6_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 2, 2]",False,False,640/480,30,26.0,7800,18,True,6,118,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/25.mp4,./datasets/MDMER/MDMER_physio/EEG/6_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 3, 3]",False,False,640/480,30,23.0,6900,18,True,6,119,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/26.mp4,./datasets/MDMER/MDMER_physio/EEG/6_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 4, 3]",False,False,640/480,30,30.0,9000,18,True,6,120,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/27.mp4,./datasets/MDMER/MDMER_physio/EEG/6_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[3, 2, 3]",False,False,640/480,30,23.0,6900,18,True,6,121,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/28.mp4,./datasets/MDMER/MDMER_physio/EEG/6_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 4]",False,False,640/480,30,24.0,7200,18,True,6,122,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/29.mp4,./datasets/MDMER/MDMER_physio/EEG/6_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 3, 4]",False,False,640/480,30,24.0,7200,18,True,6,123,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/30.mp4,./datasets/MDMER/MDMER_physio/EEG/6_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 4, 4]",False,False,640/480,30,21.0,6300,18,True,6,124,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/6/31.mp4,./datasets/MDMER/MDMER_physio/EEG/6_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/6_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/6_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[2, 4, 3]",False,False,640/480,30,29.0,8700,18,True,6,125,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/7/0.mp4,./datasets/MDMER/MDMER_physio/EEG/7_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/7_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/7_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 5, 3]",False,False,640/480,30,21.0,6300,18,True,7,126,4
